"Year","PrimaryType","zipcode","Count","pop","CrimesPerThousand","CitywideCrimesPerThousand","SurpriseRatio"
2003,"GAMBLING","60607",5,23897,0.209231284261623,0.408714637543745,0
2003,"HOMICIDE","60607",8,23897,0.334770054818596,0.226896728930535,-0.20947265625
2003,"HUMAN TRAFFICKING","60607",0,23897,0,0,-0.986875391377658
2003,"INTERFERENCE WITH PUBLIC OFFICER","60607",4,23897,0.167385027409298,0.153267989078904,-0.999002787324017
2003,"INTIMIDATION","60607",4,23897,0.167385027409298,0.136739088295885,0.239323199278841
2003,"KIDNAPPING","60607",3,23897,0.125538770556974,0.264838069364283,-0.898417772377759
2003,"LIQUOR LAW VIOLATION","60607",16,23897,0.669540109637193,0.492486111966774,0.551950475719441
2003,"MOTOR VEHICLE THEFT","60607",252,23897,10.5452567267858,8.54544170482088,0
2003,"NARCOTICS","60607",473,23897,19.7932794911495,20.3936583115578,-0.288928896188736
2003,"NON - CRIMINAL","60607",0,23897,0,0,0
2003,"NON-CRIMINAL","60607",0,23897,0,0.000375656835977707,0.489290553649961
2003,"NON-CRIMINAL (SUBJECT SPECIFIED)","60607",0,23897,0,0,0
2003,"OBSCENITY","60607",0,23897,0,0.00601050937564331,-0.467290744763885
2003,"OFFENSE INVOLVING CHILDREN","60607",23,23897,0.962463907603465,1.13861586984843,0.770518986973912
2003,"OTHER NARCOTIC VIOLATION","60607",0,23897,0,0.000751313671955414,0.24609375
2003,"OTHER OFFENSE","60607",300,23897,12.5538770556974,11.7005834701976,0
2003,"PROSTITUTION","60607",10,23897,0.418462568523246,2.33433157876547,0
2003,"PUBLIC INDECENCY","60607",0,23897,0,0.00225394101586624,-0.852654214410487
2003,"PUBLIC PEACE VIOLATION","60607",41,23897,1.71569653094531,0.912846111425828,0.992415188224568
2003,"RITUALISM","60607",0,23897,0,0.000751313671955414,0
2003,"ROBBERY","60607",155,23897,6.48616981211031,6.51088428116562,0
2003,"SEX OFFENSE","60607",25,23897,1.04615642130811,0.776858336801898,0.943952100511815
2003,"STALKING","60607",2,23897,0.0836925137046491,0.0927872384864936,-0.375
2003,"THEFT","60607",1483,23897,62.0579989119973,37.1430696572958,0
2003,"TOTAL CRIME","60607",5150,23897,215.508222789471,178.779596123823,0
2003,"WEAPONS VIOLATION","60607",30,23897,1.25538770556974,1.58189093630212,0.536182382103128
2003,"ARSON","60608",19,82739,0.229637776622874,0.35875227835871,-0.0428635578026656
2003,"ASSAULT","60608",457,82739,5.52339283771861,11.0732365541149,0
2003,"BATTERY","60608",1232,82739,14.890196884178,33.1990485363658,0
2003,"BURGLARY","60608",419,82739,5.06411728447286,9.4500233658552,0.560294570814176
2003,"CONCEALED CARRY LICENSE VIOLATION","60608",0,82739,0,0,0.806169591093062
2003,"CRIM SEXUAL ASSAULT","60608",19,82739,0.229637776622874,0.596543055532599,0.801541894976805
2003,"CRIMINAL DAMAGE","60608",1001,82739,12.0982849683946,20.6652582039696,-0.751994362437243
2003,"CRIMINAL TRESPASS","60608",148,82739,1.78875741790449,5.56235077032191,0
2003,"DECEPTIVE PRACTICE","60608",174,82739,2.10299858591474,5.05033050288429,0
2003,"DOMESTIC VIOLENCE","60608",0,82739,0,0,-0.7109375
2003,"GAMBLING","60608",6,82739,0.0725171926177498,0.408714637543745,0
2003,"HOMICIDE","60608",8,82739,0.0966895901569997,0.226896728930535,0
2003,"HUMAN TRAFFICKING","60608",0,82739,0,0,-0.5187795803111
2003,"INTERFERENCE WITH PUBLIC OFFICER","60608",5,82739,0.0604309938481248,0.153267989078904,0
2003,"INTIMIDATION","60608",8,82739,0.0966895901569997,0.136739088295885,0
2003,"KIDNAPPING","60608",2,82739,0.0241723975392499,0.264838069364283,0
2003,"LIQUOR LAW VIOLATION","60608",62,82739,0.749344323716748,0.492486111966774,0.975880455225706
2003,"MOTOR VEHICLE THEFT","60608",477,82739,5.76511681311111,8.54544170482088,-0.998952146988773
2003,"NARCOTICS","60608",463,82739,5.59591003033636,20.3936583115578,0
2003,"NON - CRIMINAL","60608",0,82739,0,0,0
2003,"NON-CRIMINAL","60608",0,82739,0,0.000375656835977707,0
2003,"NON-CRIMINAL (SUBJECT SPECIFIED)","60608",0,82739,0,0,0.2255859375
2003,"OBSCENITY","60608",1,82739,0.012086198769625,0.00601050937564331,0.995819091796875
2003,"OFFENSE INVOLVING CHILDREN","60608",49,82739,0.592223739711623,1.13861586984843,-0.701407147167153
2003,"OTHER NARCOTIC VIOLATION","60608",0,82739,0,0.000751313671955414,0.237963780470755
2003,"OTHER OFFENSE","60608",423,82739,5.11246207955136,11.7005834701976,0.616689682006836
2003,"PROSTITUTION","60608",79,82739,0.954809702800372,2.33433157876547,0.0819490531929928
2003,"PUBLIC INDECENCY","60608",0,82739,0,0.00225394101586624,0.989302157297719
2003,"PUBLIC PEACE VIOLATION","60608",47,82739,0.568051342172373,0.912846111425828,-0.397587722303849
2003,"RITUALISM","60608",0,82739,0,0.000751313671955414,-0.953471804048475
2003,"ROBBERY","60608",205,82739,2.47767074777312,6.51088428116562,-0.172865589852358
2003,"SEX OFFENSE","60608",37,82739,0.447189354476124,0.776858336801898,0.81520082147913
2003,"STALKING","60608",5,82739,0.0604309938481248,0.0927872384864936,-0.982599282942326
2003,"THEFT","60608",1687,82739,20.3894173243573,37.1430696572958,0
2003,"TOTAL CRIME","60608",7101,82739,85.8240974631069,178.779596123823,0.872062324296354
2003,"WEAPONS VIOLATION","60608",68,82739,0.821861516334498,1.58189093630212,0
2003,"ARSON","60609",30,64906,0.462206883801189,0.35875227835871,0
2003,"ASSAULT","60609",930,64906,14.3284133978369,11.0732365541149,0
2003,"BATTERY","60609",2720,64906,41.9067574646412,33.1990485363658,0.53959063471495
2003,"BURGLARY","60609",709,64906,10.9234893538348,9.4500233658552,-0.859043711787691
2003,"CONCEALED CARRY LICENSE VIOLATION","60609",0,64906,0,0,0
2003,"CRIM SEXUAL ASSAULT","60609",49,64906,0.754937910208609,0.596543055532599,-0.982722519371999
2003,"CRIMINAL DAMAGE","60609",1460,64906,22.4940683449912,20.6652582039696,-0.999999987063571
2003,"CRIMINAL TRESPASS","60609",316,64906,4.8685791760392,5.56235077032191,0
2003,"DECEPTIVE PRACTICE","60609",239,64906,3.68224817428281,5.05033050288429,0
2003,"DOMESTIC VIOLENCE","60609",0,64906,0,0,0.961042066598688
2003,"GAMBLING","60609",47,64906,0.724124117955197,0.408714637543745,0.218083820969925
2003,"HOMICIDE","60609",36,64906,0.554648260561427,0.226896728930535,-0.547509284520174
2003,"HUMAN TRAFFICKING","60609",0,64906,0,0,0.912562558541263
2003,"INTERFERENCE WITH PUBLIC OFFICER","60609",10,64906,0.154068961267063,0.153267989078904,-0.779372434317955
2003,"INTIMIDATION","60609",13,64906,0.200289649647182,0.136739088295885,0.999858615020071
2003,"KIDNAPPING","60609",13,64906,0.200289649647182,0.264838069364283,0
2003,"LIQUOR LAW VIOLATION","60609",41,64906,0.631682741194959,0.492486111966774,0
2003,"MOTOR VEHICLE THEFT","60609",516,64906,7.94995840138046,8.54544170482088,-0.253179390790209
2003,"NARCOTICS","60609",2129,64906,32.8012818537577,20.3936583115578,0.306314034975516
2003,"NON - CRIMINAL","60609",0,64906,0,0,-0.550213917401074
2003,"NON-CRIMINAL","60609",0,64906,0,0.000375656835977707,0
2003,"NON-CRIMINAL (SUBJECT SPECIFIED)","60609",0,64906,0,0,0.100923686347139
2003,"OBSCENITY","60609",0,64906,0,0.00601050937564331,0.288090723231768
2003,"OFFENSE INVOLVING CHILDREN","60609",95,64906,1.4636551320371,1.13861586984843,-0.710107476224793
2003,"OTHER NARCOTIC VIOLATION","60609",0,64906,0,0.000751313671955414,0
2003,"OTHER OFFENSE","60609",713,64906,10.9851169383416,11.7005834701976,-0.860915389986673
2003,"PROSTITUTION","60609",309,64906,4.76073090315225,2.33433157876547,0
2003,"PUBLIC INDECENCY","60609",1,64906,0.0154068961267063,0.00225394101586624,0
2003,"PUBLIC PEACE VIOLATION","60609",93,64906,1.43284133978369,0.912846111425828,0.168188095092773
2003,"RITUALISM","60609",0,64906,0,0.000751313671955414,0
2003,"ROBBERY","60609",454,64906,6.99473084152467,6.51088428116562,-0.673865828808018
2003,"SEX OFFENSE","60609",60,64906,0.924413767602379,0.776858336801898,0.0842066889299787
2003,"STALKING","60609",4,64906,0.0616275845068253,0.0927872384864936,0
2003,"THEFT","60609",2015,64906,31.0448956953132,37.1430696572958,-0.999991801930673
2003,"TOTAL CRIME","60609",13173,64906,202.955042677102,178.779596123823,-0.937263319644171
2003,"WEAPONS VIOLATION","60609",171,64906,2.63457923766678,1.58189093630212,0.706167618928169
2003,"ARSON","60610",4,37726,0.106027673222711,0.35875227835871,0
2003,"ASSAULT","60610",340,37726,9.01235222393045,11.0732365541149,0.0920550288380686
2003,"BATTERY","60610",1337,37726,35.4397497746912,33.1990485363658,0.0382776288703557
2003,"BURGLARY","60610",216,37726,5.7254943540264,9.4500233658552,0
2003,"CONCEALED CARRY LICENSE VIOLATION","60610",0,37726,0,0,0
2003,"CRIM SEXUAL ASSAULT","60610",17,37726,0.450617611196522,0.596543055532599,-0.176197052001953
2003,"CRIMINAL DAMAGE","60610",722,37726,19.1379950166994,20.6652582039696,0
2003,"CRIMINAL TRESPASS","60610",556,37726,14.7378465779568,5.56235077032191,1
2003,"DECEPTIVE PRACTICE","60610",324,37726,8.5882415310396,5.05033050288429,0
2003,"DOMESTIC VIOLENCE","60610",0,37726,0,0,0
2003,"GAMBLING","60610",6,37726,0.159041509834067,0.408714637543745,0
2003,"HOMICIDE","60610",7,37726,0.185548428139744,0.226896728930535,-0.991828681333369
2003,"HUMAN TRAFFICKING","60610",0,37726,0,0,0.303095760521772
2003,"INTERFERENCE WITH PUBLIC OFFICER","60610",12,37726,0.318083019668133,0.153267989078904,0.96455015577753
2003,"INTIMIDATION","60610",2,37726,0.0530138366113556,0.136739088295885,0.990564747518882
2003,"KIDNAPPING","60610",1,37726,0.0265069183056778,0.264838069364283,0.298891961574554
2003,"LIQUOR LAW VIOLATION","60610",11,37726,0.291576101362456,0.492486111966774,0.98828125
2003,"MOTOR VEHICLE THEFT","60610",148,37726,3.92302390924031,8.54544170482088,0.998040542301617
2003,"NARCOTICS","60610",764,37726,20.2512855855378,20.3936583115578,0
2003,"NON - CRIMINAL","60610",0,37726,0,0,0
2003,"NON-CRIMINAL","60610",0,37726,0,0.000375656835977707,0
2003,"NON-CRIMINAL (SUBJECT SPECIFIED)","60610",0,37726,0,0,0.996683525164242
2003,"OBSCENITY","60610",0,37726,0,0.00601050937564331,0.0770893699473298
2003,"OFFENSE INVOLVING CHILDREN","60610",31,37726,0.821714467476011,1.13861586984843,-0.99821977723881
2003,"OTHER NARCOTIC VIOLATION","60610",0,37726,0,0.000751313671955414,0.244771342495369
2003,"OTHER OFFENSE","60610",318,37726,8.42920002120553,11.7005834701976,0.999999999939298
2003,"PROSTITUTION","60610",209,37726,5.53994592588666,2.33433157876547,0
2003,"PUBLIC INDECENCY","60610",1,37726,0.0265069183056778,0.00225394101586624,0.931409956592403
2003,"PUBLIC PEACE VIOLATION","60610",19,37726,0.503631447807878,0.912846111425828,-0.10257817300857
2003,"RITUALISM","60610",0,37726,0,0.000751313671955414,0
2003,"ROBBERY","60610",212,37726,5.61946668080369,6.51088428116562,0.640716552734375
2003,"SEX OFFENSE","60610",26,37726,0.689179875947622,0.776858336801898,0
2003,"STALKING","60610",2,37726,0.0530138366113556,0.0927872384864936,0
2003,"THEFT","60610",2005,37726,53.146371202884,37.1430696572958,-0.4921875
2003,"TOTAL CRIME","60610",7337,37726,194.481259608758,178.779596123823,0.910045667055035
2003,"WEAPONS VIOLATION","60610",47,37726,1.24582516036686,1.58189093630212,0.451171875
2003,"ARSON","60611",1,28718,0.0348213663904172,0.35875227835871,-0.728746975926165
2003,"ASSAULT","60611",123,28718,4.28302806602131,11.0732365541149,0.98636774352131
2003,"BATTERY","60611",292,28718,10.1678389860018,33.1990485363658,0.921059306318511
2003,"BURGLARY","60611",98,28718,3.41249390626088,9.4500233658552,0.0566316371952319
2003,"CONCEALED CARRY LICENSE VIOLATION","60611",0,28718,0,0,0
2003,"CRIM SEXUAL ASSAULT","60611",8,28718,0.278570931123337,0.596543055532599,0
2003,"CRIMINAL DAMAGE","60611",174,28718,6.05891775193259,20.6652582039696,-0.912841446697712
2003,"CRIMINAL TRESPASS","60611",137,28718,4.77052719548715,5.56235077032191,0
2003,"DECEPTIVE PRACTICE","60611",426,28718,14.8339020823177,5.05033050288429,0
2003,"DOMESTIC VIOLENCE","60611",0,28718,0,0,0
2003,"GAMBLING","60611",0,28718,0,0.408714637543745,0
2003,"HOMICIDE","60611",0,28718,0,0.226896728930535,0
2003,"HUMAN TRAFFICKING","60611",0,28718,0,0,0.997254355996571
2003,"INTERFERENCE WITH PUBLIC OFFICER","60611",3,28718,0.104464099171251,0.153267989078904,0.273123897033544
2003,"INTIMIDATION","60611",0,28718,0,0.136739088295885,0
2003,"KIDNAPPING","60611",0,28718,0,0.264838069364283,-0.161180257797241
2003,"LIQUOR LAW VIOLATION","60611",13,28718,0.452677763075423,0.492486111966774,0
2003,"MOTOR VEHICLE THEFT","60611",56,28718,1.94999651786336,8.54544170482088,-0.995390894538541
2003,"NARCOTICS","60611",45,28718,1.56696148756877,20.3936583115578,0.89047525040044
2003,"NON - CRIMINAL","60611",0,28718,0,0,-0.828939026446087
2003,"NON-CRIMINAL","60611",0,28718,0,0.000375656835977707,0
2003,"NON-CRIMINAL (SUBJECT SPECIFIED)","60611",0,28718,0,0,0
2003,"OBSCENITY","60611",0,28718,0,0.00601050937564331,0.782516506045026
2003,"OFFENSE INVOLVING CHILDREN","60611",2,28718,0.0696427327808343,1.13861586984843,0.652560068031341
2003,"OTHER NARCOTIC VIOLATION","60611",0,28718,0,0.000751313671955414,0
2003,"OTHER OFFENSE","60611",170,28718,5.91963228637092,11.7005834701976,0
2003,"PROSTITUTION","60611",60,28718,2.08928198342503,2.33433157876547,0
2003,"PUBLIC INDECENCY","60611",0,28718,0,0.00225394101586624,0
2003,"PUBLIC PEACE VIOLATION","60611",17,28718,0.591963228637092,0.912846111425828,0.994355379885079
2003,"RITUALISM","60611",0,28718,0,0.000751313671955414,0.704580860239364
2003,"ROBBERY","60611",63,28718,2.19374608259628,6.51088428116562,0.71372127532959
2003,"SEX OFFENSE","60611",19,28718,0.661605961417926,0.776858336801898,0
2003,"STALKING","60611",1,28718,0.0348213663904172,0.0927872384864936,0
2003,"THEFT","60611",2388,28718,83.1534229403162,37.1430696572958,0.999492559822897
2003,"TOTAL CRIME","60611",4102,28718,142.837244933491,178.779596123823,-0.24609375
2003,"WEAPONS VIOLATION","60611",6,28718,0.208928198342503,1.58189093630212,0
2003,"ARSON","60612",11,33472,0.328632887189293,0.35875227835871,-0.691831768056319
2003,"ASSAULT","60612",722,33472,21.5702676864245,11.0732365541149,-0.65625
2003,"BATTERY","60612",2286,33472,68.2958891013384,33.1990485363658,0
2003,"BURGLARY","60612",415,33472,12.3984225621415,9.4500233658552,0.758568282434822
2003,"CONCEALED CARRY LICENSE VIOLATION","60612",0,33472,0,0,-0.999999988320913
2003,"CRIM SEXUAL ASSAULT","60612",25,33472,0.74689292543021,0.596543055532599,0.979926148080267
2003,"CRIMINAL DAMAGE","60612",998,33472,29.815965583174,20.6652582039696,-0.16774224597742
2003,"CRIMINAL TRESPASS","60612",696,33472,20.7934990439771,5.56235077032191,0.485617779808373
2003,"DECEPTIVE PRACTICE","60612",163,33472,4.86974187380497,5.05033050288429,0.442802906036377
2003,"DOMESTIC VIOLENCE","60612",0,33472,0,0,0.87312620955296
2003,"GAMBLING","60612",19,33472,0.56763862332696,0.408714637543745,0.993286491312275
2003,"HOMICIDE","60612",18,33472,0.537762906309751,0.226896728930535,0
2003,"HUMAN TRAFFICKING","60612",0,33472,0,0,0.70240479171557
2003,"INTERFERENCE WITH PUBLIC OFFICER","60612",12,33472,0.358508604206501,0.153267989078904,0
2003,"INTIMIDATION","60612",11,33472,0.328632887189293,0.136739088295885,-0.0535885056142611
2003,"KIDNAPPING","60612",7,33472,0.209130019120459,0.264838069364283,0
2003,"LIQUOR LAW VIOLATION","60612",10,33472,0.298757170172084,0.492486111966774,-0.998345105731123
2003,"MOTOR VEHICLE THEFT","60612",554,33472,16.5511472275335,8.54544170482088,0.881079547440564
2003,"NARCOTICS","60612",3178,33472,94.9450286806883,20.3936583115578,0
2003,"NON - CRIMINAL","60612",0,33472,0,0,0
2003,"NON-CRIMINAL","60612",0,33472,0,0.000375656835977707,0
2003,"NON-CRIMINAL (SUBJECT SPECIFIED)","60612",0,33472,0,0,0
2003,"OBSCENITY","60612",1,33472,0.0298757170172084,0.00601050937564331,0.673060417175293
2003,"OFFENSE INVOLVING CHILDREN","60612",46,33472,1.37428298279159,1.13861586984843,-0.391998868695915
2003,"OTHER NARCOTIC VIOLATION","60612",0,33472,0,0.000751313671955414,-0.622896093104066
2003,"OTHER OFFENSE","60612",547,33472,16.342017208413,11.7005834701976,-0.994395015747968
2003,"PROSTITUTION","60612",544,33472,16.2523900573614,2.33433157876547,0
2003,"PUBLIC INDECENCY","60612",0,33472,0,0.00225394101586624,-0.950293212209793
2003,"PUBLIC PEACE VIOLATION","60612",46,33472,1.37428298279159,0.912846111425828,0
2003,"RITUALISM","60612",0,33472,0,0.000751313671955414,0
2003,"ROBBERY","60612",393,33472,11.7411567877629,6.51088428116562,-0.999977959198989
2003,"SEX OFFENSE","60612",44,33472,1.31453154875717,0.776858336801898,0
2003,"STALKING","60612",7,33472,0.209130019120459,0.0927872384864936,0.450776422995867
2003,"THEFT","60612",2140,33472,63.934034416826,37.1430696572958,-0.561308393038441
2003,"TOTAL CRIME","60612",13034,33472,389.400095602294,178.779596123823,0
2003,"WEAPONS VIOLATION","60612",141,33472,4.21247609942639,1.58189093630212,-0.762115478515625
2003,"ARSON","60613",5,48281,0.103560406785278,0.35875227835871,-0.72800201405637
2003,"ASSAULT","60613",244,48281,5.05374785112156,11.0732365541149,0
2003,"BATTERY","60613",773,48281,16.010438889004,33.1990485363658,0
2003,"BURGLARY","60613",452,48281,9.36186077338912,9.4500233658552,-0.935091352927728
2003,"CONCEALED CARRY LICENSE VIOLATION","60613",0,48281,0,0,0
2003,"CRIM SEXUAL ASSAULT","60613",20,48281,0.414241627141111,0.596543055532599,-0.164916660949935
2003,"CRIMINAL DAMAGE","60613",593,48281,12.282264244734,20.6652582039696,0
2003,"CRIMINAL TRESPASS","60613",187,48281,3.87315921376939,5.56235077032191,0
2003,"DECEPTIVE PRACTICE","60613",272,48281,5.63368612911912,5.05033050288429,0.504020421353806
2003,"DOMESTIC VIOLENCE","60613",0,48281,0,0,0
2003,"GAMBLING","60613",8,48281,0.165696650856445,0.408714637543745,0
2003,"HOMICIDE","60613",2,48281,0.0414241627141111,0.226896728930535,0.758027454480155
2003,"HUMAN TRAFFICKING","60613",0,48281,0,0,-0.838118594474402
2003,"INTERFERENCE WITH PUBLIC OFFICER","60613",5,48281,0.103560406785278,0.153267989078904,0.949512994014028
2003,"INTIMIDATION","60613",1,48281,0.0207120813570556,0.136739088295885,0
2003,"KIDNAPPING","60613",9,48281,0.1864087322135,0.264838069364283,0.32042396104625
2003,"LIQUOR LAW VIOLATION","60613",32,48281,0.662786603425778,0.492486111966774,0.393022092109787
2003,"MOTOR VEHICLE THEFT","60613",183,48281,3.79031088834117,8.54544170482088,0
2003,"NARCOTICS","60613",245,48281,5.07445993247861,20.3936583115578,0
2003,"NON - CRIMINAL","60613",0,48281,0,0,0.115140050833796
2003,"NON-CRIMINAL","60613",0,48281,0,0.000375656835977707,0.512448774398965
2003,"NON-CRIMINAL (SUBJECT SPECIFIED)","60613",0,48281,0,0,0.710694599199199
2003,"OBSCENITY","60613",0,48281,0,0.00601050937564331,-0.4189453125
2003,"OFFENSE INVOLVING CHILDREN","60613",19,48281,0.393529545784056,1.13861586984843,-0.114566502713485
2003,"OTHER NARCOTIC VIOLATION","60613",0,48281,0,0.000751313671955414,0
2003,"OTHER OFFENSE","60613",335,48281,6.93854725461362,11.7005834701976,-0.287333631063843
2003,"PROSTITUTION","60613",52,48281,1.07702823056689,2.33433157876547,0
2003,"PUBLIC INDECENCY","60613",0,48281,0,0.00225394101586624,-0.298624730968746
2003,"PUBLIC PEACE VIOLATION","60613",37,48281,0.766347010211056,0.912846111425828,0
2003,"RITUALISM","60613",0,48281,0,0.000751313671955414,0.546875
2003,"ROBBERY","60613",148,48281,3.06538804084422,6.51088428116562,0
2003,"SEX OFFENSE","60613",41,48281,0.849195335639278,0.776858336801898,0
2003,"STALKING","60613",4,48281,0.0828483254282223,0.0927872384864936,0
2003,"THEFT","60613",1558,48281,32.2694227542926,37.1430696572958,-0.2734375
2003,"TOTAL CRIME","60613",5250,48281,108.738427124542,178.779596123823,-0.5760498046875
2003,"WEAPONS VIOLATION","60613",25,48281,0.517802033926389,1.58189093630212,0.599816523257947
2003,"ARSON","60614",2,66617,0.0300223666631641,0.35875227835871,0
2003,"ASSAULT","60614",187,66617,2.80709128300584,11.0732365541149,0.817016643616497
2003,"BATTERY","60614",651,66617,9.7722803488599,33.1990485363658,0
2003,"BURGLARY","60614",622,66617,9.33695603224402,9.4500233658552,0
2003,"CONCEALED CARRY LICENSE VIOLATION","60614",0,66617,0,0,0.95054541013918
2003,"CRIM SEXUAL ASSAULT","60614",16,66617,0.240178933305312,0.596543055532599,-0.39926743137341
2003,"CRIMINAL DAMAGE","60614",816,66617,12.2491255985709,20.6652582039696,0
2003,"CRIMINAL TRESPASS","60614",174,66617,2.61194589969527,5.56235077032191,-0.875
2003,"DECEPTIVE PRACTICE","60614",347,66617,5.20888061605896,5.05033050288429,-0.557931661605835
2003,"DOMESTIC VIOLENCE","60614",0,66617,0,0,0.886529094382133
2003,"GAMBLING","60614",0,66617,0,0.408714637543745,0.746654226626802
2003,"HOMICIDE","60614",4,66617,0.0600447333263281,0.226896728930535,0.67156793730281
2003,"HUMAN TRAFFICKING","60614",0,66617,0,0,0
2003,"INTERFERENCE WITH PUBLIC OFFICER","60614",4,66617,0.0600447333263281,0.153267989078904,-0.999808923574165
2003,"INTIMIDATION","60614",2,66617,0.0300223666631641,0.136739088295885,0
2003,"KIDNAPPING","60614",1,66617,0.015011183331582,0.264838069364283,0
2003,"LIQUOR LAW VIOLATION","60614",51,66617,0.765570349910684,0.492486111966774,0.270866874578616
2003,"MOTOR VEHICLE THEFT","60614",321,66617,4.81858984943783,8.54544170482088,-0.917945700412513
2003,"NARCOTICS","60614",80,66617,1.20089466652656,20.3936583115578,0.360134238459903
2003,"NON - CRIMINAL","60614",0,66617,0,0,0
2003,"NON-CRIMINAL","60614",0,66617,0,0.000375656835977707,-0.3125
2003,"NON-CRIMINAL (SUBJECT SPECIFIED)","60614",0,66617,0,0,0
2003,"OBSCENITY","60614",0,66617,0,0.00601050937564331,0
2003,"OFFENSE INVOLVING CHILDREN","60614",30,66617,0.450335499947461,1.13861586984843,-0.309406191767929
2003,"OTHER NARCOTIC VIOLATION","60614",0,66617,0,0.000751313671955414,0.943029218607405
2003,"OTHER OFFENSE","60614",275,66617,4.12807541618506,11.7005834701976,0.875
2003,"PROSTITUTION","60614",203,66617,3.04727021631115,2.33433157876547,-0.852303164848204
2003,"PUBLIC INDECENCY","60614",0,66617,0,0.00225394101586624,-0.861164255730213
2003,"PUBLIC PEACE VIOLATION","60614",18,66617,0.270201299968477,0.912846111425828,0.958693270058989
2003,"RITUALISM","60614",0,66617,0,0.000751313671955414,0
2003,"ROBBERY","60614",188,66617,2.82210246633742,6.51088428116562,0
2003,"SEX OFFENSE","60614",29,66617,0.435324316615879,0.776858336801898,0
2003,"STALKING","60614",3,66617,0.0450335499947461,0.0927872384864936,-0.5
2003,"THEFT","60614",3292,66617,49.416815527568,37.1430696572958,0
2003,"TOTAL CRIME","60614",7334,66617,110.092018553823,178.779596123823,0.639622347064232
2003,"WEAPONS VIOLATION","60614",18,66617,0.270201299968477,1.58189093630212,0.975674916876282
2003,"ARSON","60615",9,40603,0.221658498140531,0.35875227835871,0
2003,"ASSAULT","60615",539,40603,13.2748811664163,11.0732365541149,0
2003,"BATTERY","60615",1698,40603,41.8195699825136,33.1990485363658,0
2003,"BURGLARY","60615",586,40603,14.4324311011502,9.4500233658552,-0.988491275563896
2003,"CONCEALED CARRY LICENSE VIOLATION","60615",0,40603,0,0,-0.348412172791084
2003,"CRIM SEXUAL ASSAULT","60615",35,40603,0.862005270546511,0.596543055532599,0.595127105712891
2003,"CRIMINAL DAMAGE","60615",951,40603,23.4219146368495,20.6652582039696,-0.546875
2003,"CRIMINAL TRESPASS","60615",325,40603,8.00433465507475,5.56235077032191,0
2003,"DECEPTIVE PRACTICE","60615",249,40603,6.13255178188804,5.05033050288429,0
2003,"DOMESTIC VIOLENCE","60615",0,40603,0,0,0.765499543744095
2003,"GAMBLING","60615",24,40603,0.591089328374751,0.408714637543745,0.901174727454646
2003,"HOMICIDE","60615",6,40603,0.147772332093688,0.226896728930535,0
2003,"HUMAN TRAFFICKING","60615",0,40603,0,0,0.20947265625
2003,"INTERFERENCE WITH PUBLIC OFFICER","60615",5,40603,0.123143610078073,0.153267989078904,0
2003,"INTIMIDATION","60615",6,40603,0.147772332093688,0.136739088295885,-0.247954934435783
2003,"KIDNAPPING","60615",11,40603,0.270915942171761,0.264838069364283,0.973994292180229
2003,"LIQUOR LAW VIOLATION","60615",6,40603,0.147772332093688,0.492486111966774,0.161180257797241
2003,"MOTOR VEHICLE THEFT","60615",391,40603,9.62983030810531,8.54544170482088,0.788391431238484
2003,"NARCOTICS","60615",501,40603,12.3389897298229,20.3936583115578,0.903575681985117
2003,"NON - CRIMINAL","60615",0,40603,0,0,0
2003,"NON-CRIMINAL","60615",0,40603,0,0.000375656835977707,0
2003,"NON-CRIMINAL (SUBJECT SPECIFIED)","60615",0,40603,0,0,-0.175508034649509
2003,"OBSCENITY","60615",0,40603,0,0.00601050937564331,0
2003,"OFFENSE INVOLVING CHILDREN","60615",47,40603,1.15754993473389,1.13861586984843,0.36512900726145
2003,"OTHER NARCOTIC VIOLATION","60615",0,40603,0,0.000751313671955414,0.983509182028901
2003,"OTHER OFFENSE","60615",609,40603,14.9988917075093,11.7005834701976,-0.97840747651008
2003,"PROSTITUTION","60615",59,40603,1.45309459892126,2.33433157876547,0
2003,"PUBLIC INDECENCY","60615",0,40603,0,0.00225394101586624,-0.328191350825389
2003,"PUBLIC PEACE VIOLATION","60615",23,40603,0.566460606359136,0.912846111425828,0.712755412862978
2003,"RITUALISM","60615",0,40603,0,0.000751313671955414,0
2003,"ROBBERY","60615",427,40603,10.5164643006674,6.51088428116562,0
2003,"SEX OFFENSE","60615",21,40603,0.517203162327907,0.776858336801898,0.114566502713485
2003,"STALKING","60615",5,40603,0.123143610078073,0.0927872384864936,-0.875
2003,"THEFT","60615",2000,40603,49.2574440312292,37.1430696572958,0
2003,"TOTAL CRIME","60615",8583,40603,211.38832106002,178.779596123823,0.609072543300495
2003,"WEAPONS VIOLATION","60615",50,40603,1.23143610078073,1.58189093630212,-0.758568282434822
2003,"ARSON","60616",29,48433,0.598765304647658,0.35875227835871,0
2003,"ASSAULT","60616",550,48433,11.3558937088349,11.0732365541149,-0.999937175802281
2003,"BATTERY","60616",1625,48433,33.5515041397394,33.1990485363658,0
2003,"BURGLARY","60616",457,48433,9.43571531806826,9.4500233658552,0.892247855663299
2003,"CONCEALED CARRY LICENSE VIOLATION","60616",0,48433,0,0,-0.677763679642453
2003,"CRIM SEXUAL ASSAULT","60616",24,48433,0.495529907294613,0.596543055532599,-0.546875
